Feature ID,State,State Abbreviation,State FIPS Code,County,Locale,POINT_X,POINT_Y,Distance to Nearest School (meters),NCES School ID of Nearest School,Name of Nearest School,Name of School District,LEAID of School District,Electric Utility,Census Tract ID,Total population,Percent people of color,Percent low-income households,PM2.5 (μg/m3),Ozone concentration (ppb),PM2.5 percentile,Ozone percentile
3911,Maryland,MD,24,Carroll County,Suburban,-77.14153272,39.64487551,,,,Carroll County Public Schools,2400210,THE POTOMAC EDISON COMPANY,24013501001,4969,15%,24%,8.2,60.6,49,45
3912,Maryland,MD,24,Carroll County,Suburban,-76.89613956,39.69101933,,,,Carroll County Public Schools,2400210,BALTIMORE GAS & ELECTRIC CO,24013506200,5770,10%,14%,8.2,61.5,49,52
3913,Maryland,MD,24,Carroll County,Suburban,-76.90234916,39.61348343,,,,Carroll County Public Schools,2400210,BALTIMORE GAS & ELECTRIC CO,24013508200,6564,8%,9%,8,62.6,44,60
3914,Maryland,MD,24,Carroll County,Suburban,-76.98530504,39.57153353,,,,Carroll County Public Schools,2400210,BALTIMORE GAS & ELECTRIC CO,24013507602,4528,7%,17%,8,62.4,44,59
3915,Maryland,MD,24,Carroll County,Suburban,-77.00289272,39.59831502,,,,Carroll County Public Schools,2400210,BALTIMORE GAS & ELECTRIC CO,24013507500,5250,25%,15%,8.1,61.8,46,54
3916,Maryland,MD,24,Carroll County,Suburban,-76.97815315,39.56975935,218,240021001185,Winters Mill High,Carroll County Public Schools,2400210,BALTIMORE GAS & ELECTRIC CO,24013507602,4528,7%,17%,8,62.4,44,59
3917,Maryland,MD,24,Carroll County,Suburban,-76.92157691,39.56717941,,,,Carroll County Public Schools,2400210,BALTIMORE GAS & ELECTRIC CO,24013508200,6564,8%,9%,8,62.6,44,60
3918,Maryland,MD,24,Baltimore County,Suburban,-76.64680549,39.6626409,,,,Baltimore County Public Schools,2400120,BALTIMORE GAS & ELECTRIC CO,24005407002,5624,12%,12%,8,62.7,45,60
3919,Maryland,MD,24,Harford County,Suburban,-76.36528408,39.6100525,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025303201,5616,7%,10%,7.9,66,42,80
3920,Maryland,MD,24,Harford County,Suburban,-76.42341716,39.59243824,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025304202,6080,9%,14%,7.9,65.7,42,78
3921,Maryland,MD,24,Harford County,Suburban,-76.43477055,39.59287835,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025304202,6080,9%,14%,7.9,65.7,42,78
3922,Maryland,MD,24,Harford County,Suburban,-76.34185185,39.57832324,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025303101,6290,7%,7%,7.8,66.8,41,84
3923,Maryland,MD,24,Harford County,Suburban,-76.35462175,39.54240965,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025303803,4740,23%,28%,7.8,67.6,40,87
3924,Maryland,MD,24,Harford County,Suburban,-76.42910782,39.53673254,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025303300,6724,8%,5%,7.9,67.9,41,88
3925,Maryland,MD,24,Harford County,Suburban,-76.40417966,39.51664122,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025303300,6724,8%,5%,7.9,67.9,41,88
3926,Maryland,MD,24,Harford County,Suburban,-76.34585173,39.46410215,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025301201,1839,4%,17%,7.8,69.8,39,93
3927,Maryland,MD,24,Harford County,Suburban,-76.24162459,39.55618049,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025303700,3760,14%,12%,7.7,68.1,38,89
3928,Maryland,MD,24,Harford County,Suburban,-76.29637984,39.60746119,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025303101,6290,7%,7%,7.8,66.8,41,84
3929,Maryland,MD,24,Harford County,Suburban,-76.1862089,39.57952021,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025302100,2249,8%,8%,7.7,67.1,38,85
3930,Maryland,MD,24,Harford County,Suburban,-76.20021844,39.56763045,,,,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025302200,3444,24%,30%,7.7,68,36,88
3931,Maryland,MD,24,Harford County,Suburban,-76.1704633,39.52084926,314,240039000480,Center for Educational Opportunity,Harford County Public Schools,2400390,BALTIMORE GAS & ELECTRIC CO,24025302802,4399,47%,26%,7.6,68.6,35,90
3932,Maryland,MD,24,Cecil County,Rural,-75.78508705,39.41224858,,,,Cecil County Public Schools,2400240,"CHOPTANK ELECTRIC COOPERATIVE, INC",24015030100,5172,4%,18%,7.1,66.4,22,82
3933,Maryland,MD,24,Baltimore County,Suburban,-76.61702033,39.69243131,,,,Baltimore County Public Schools,2400120,BALTIMORE GAS & ELECTRIC CO,24005407002,5624,12%,12%,8,62.7,45,60
3934,Maryland,MD,24,Cecil County,Rural,-76.16950785,39.68841721,,,,Cecil County Public Schools,2400240,"CHOPTANK ELECTRIC COOPERATIVE, INC",24015031400,4067,7%,22%,8,64.8,44,73
3935,Maryland,MD,24,Harford County,Suburban,-76.28339447,39.62823651,,,,Harford County Public Schools,2400390,DELMARVA POWER,24025305200,2783,3%,29%,7.9,65.1,43,75
3936,Maryland,MD,24,Cecil County,Rural,-75.88037039,39.60686741,,,,Cecil County Public Schools,2400240,"CHOPTANK ELECTRIC COOPERATIVE, INC",24015030903,5170,26%,39%,7.5,66.1,33,80
3937,Maryland,MD,24,Cecil County,Rural,-75.98439702,39.65747698,,,,Cecil County Public Schools,2400240,"CHOPTANK ELECTRIC COOPERATIVE, INC",24015030700,5007,12%,18%,7.8,65.6,38,78
3938,Maryland,MD,24,Cecil County,Rural,-75.95472363,39.63701262,245,240024000557,Bay View Elementary,Cecil County Public Schools,2400240,"CHOPTANK ELECTRIC COOPERATIVE, INC",24015030905,2680,8%,16%,7.7,66.2,36,81
3939,Maryland,MD,24,Cecil County,Rural,-75.85833706,39.6761479,277,240024000564,Cherry Hill Middle,Cecil County Public Schools,2400240,"CHOPTANK ELECTRIC COOPERATIVE, INC",24015030601,4191,2%,11%,7.7,65.9,36,79
3940,Maryland,MD,24,Cecil County,Rural,-75.82852319,39.60389499,,,,Cecil County Public Schools,2400240,"CHOPTANK ELECTRIC COOPERATIVE, INC",24015030508,4779,30%,35%,7.6,65.6,35,78
3941,Maryland,MD,24,Cecil County,Rural,-75.97282465,39.59706408,,,,Cecil County Public Schools,2400240,"CHOPTANK ELECTRIC COOPERATIVE, INC",24015030907,4541,18%,23%,7.6,66.5,33,83
3942,Maryland,MD,24,St. Mary's County,Rural,-76.61256028,38.27113271,107,240060001079,Dr. James A. Forrest Career and Technology Center,St. Marys County Public Schools,2400600,SOUTHERN MARYLAND ELEC COOP INC,24037875400,6909,16%,16%,7,60.5,21,44
